1472721099,109269294372,2,1
1472721161,109269294372,2,1
1472721172,109269294372,2,1
1472751310,193923752940,2,1
1472752177,111320342672,2,1
1472707625,138764047453,2,1
1472744958,183226442982,2,1
1472721851,29755598155,2,1
1472721863,29755598155,2,1
1472721878,29755598155,2,1
1472768837,115721624495,2,1
1472768852,115721624495,2,1
1472768955,115721624495,2,1
1472768973,115721624495,2,1
1472728839,6826950217,2,1
1472729079,6826950217,2,1
1472766845,210062937305,2,1
1472767209,210062937305,2,1
1472754760,257711859591,2,1
1472760122,178662898620,5,2
1472721464,265456003894,2,1
1472727499,123919560906,2,1
1472715833,82237432282,0,0
1472714779,75674339915,2,1
1472702133,223439239959,2,1
1472747352,73693775818,2,1
1472739435,43509666585,2,1
1472749129,229074637562,5,2
1472749165,229074637562,5,2
1472748296,65113213216,2,1
1472707893,140227701231,2,1
1472707944,140227701231,2,1
1472743682,48655681040,2,1
1472707264,58644785685,2,1
1472764001,271294456134,2,1
1472746393,81308871231,2,1
1472746393,81308871231,2,1
1472746393,81308871231,2,1
1472746393,81308871231,2,1
1472746393,81308871231,2,1
1472746393,81308871231,2,1
1472746393,81308871231,2,1
1472746406,81308871231,2,1
1472746406,81308871231,2,1
1472746406,81308871231,2,1
1472747266,81308871231,2,1
1472747320,81308871231,2,1
1472747307,81308871231,2,1
1472709013,271504122310,2,1
1472733288,151476148195,2,1
1472727618,202962934645,2,1
1472724949,246441862675,2,1
1472745081,274374146914,2,1
1472745113,274374146914,2,1
1472725385,200793615363,3,1
1472723098,175794702490,0,0
1472728690,199550629787,1,1
1472719451,269183184958,2,1
1472738141,82868302282,2,1
1472740681,98102439315,2,1
1472726154,12405537984,2,1
1472754843,234652614080,2,1
1472699109,70583932747,2,1
1472699113,70583932747,2,1
1472699184,70583932747,2,1
1472699249,70583932747,2,1
1472699300,70583932747,2,1
1472699307,70583932747,2,1
1472751541,123405822259,0,0
1472728734,153453760359,2,1
1472728981,153453760359,2,1
1472729028,153453760359,2,1
1472729137,153453760359,2,1
1472729181,153453760359,2,1
1472738753,264521308025,2,1
1472715554,264094506241,2,1
1472731748,52365090411,2,1
1472731740,189818748168,0,0
1472732033,189818748168,0,0
1472715018,49086764254,2,1
1472730244,101785403895,2,1
1472715127,208971932869,2,1
1472730604,86154707727,2,1
1472752852,209765566125,2,1
1472752888,209765566125,2,1
1472718311,97317373869,5,2
1472749685,68368767839,2,1
1472733369,8068655779,2,1
1472733414,8068655779,2,1
1472733540,8068655779,2,1
1472733565,8068655779,2,1
1472727879,160886915114,2,1
1472689992,201274739293,2,1
1472756645,122292549753,1,1
1472756770,122292549753,1,1
1472756770,122292549753,1,1
1472756789,122292549753,1,1
1472756789,122292549753,1,1
1472756817,122292549753,1,1
1472721052,253758167417,2,1
1472707066,194003172077,5,2
1472707087,194003172077,5,2
1472736364,174815517408,0,0
1472737985,174815517408,0,0
1472755029,272322192477,2,1
1472755069,272322192477,2,1
1472708942,261531982652,0,0
1472738691,114727686651,2,1
1472724597,32059200469,5,2
1472748764,67923517832,5,2
1472748808,67923517832,5,2
1472748993,67923517832,5,2
1472749051,67923517832,5,2
1472688382,176098346165,5,3
1472689194,176098346165,5,3
1472689413,176098346165,5,3
1472736609,112941816147,2,1
1472704516,28376859252,5,2
1472705020,28376859252,5,2
1472705715,164693334875,2,1
1472735458,9487821632,2,1
1472758122,24338514835,5,2
1472755665,227359126329,5,2
1472702066,108074532893,2,1
1472723208,9557117327,5,2
1472748092,83039721597,2,1
1472732279,48344189245,2,1
1472734992,193180943317,2,1
1472718199,6263078150,2,1
1472750421,218141215420,0,0
1472710788,210285049129,2,1
1472711065,210285049129,2,1
1472718715,7407655050,2,1
1472726287,97849894358,2,1
1472726344,97849894358,2,1
1472722981,91565604848,5,2
1472716429,2480234207,2,1
1472716431,2480234207,2,1
1472722586,203013494038,2,1
1472722854,203013494038,2,1
1472722970,203013494038,2,1
1472741353,100271634372,2,1
1472734559,75674339915,2,1
1472728949,119228608957,2,1
1472728966,119228608957,2,1
1472717043,256365181354,2,1
1472717096,256365181354,2,1
1472734614,54573576011,2,1
1472734656,54573576011,2,1
1472734661,54573576011,2,1
1472734751,54573576011,2,1
1472724476,88779527148,0,0
1472729374,88779527148,0,0
1472731220,88779527148,0,0
1472716821,218179795239,2,1
1472718078,218179795239,2,1
1472718190,218179795239,2,1
1472744470,37692014888,2,1
1472722078,268312952228,2,1
1472752681,268312952228,2,1
1472726591,257661752812,2,1
1472728087,257661752812,2,1
1472728119,257661752812,2,1
1472728185,257661752812,2,1
1472728153,257661752812,2,1
1472704202,263439916755,2,1
1472746914,28220654255,2,1
1472730465,216208151899,2,1
1472730475,216208151899,2,1
1472730554,216208151899,2,1
1472731087,216208151899,2,1
1472731104,216208151899,2,1
1472733269,61059894223,2,1
1472735075,91455844805,2,1
1472733799,186409475157,2,1
1472727612,34441537519,2,1
1472727618,34441537519,2,1
1472735324,85419115345,2,1
1472706210,42936156466,0,0
1472734198,205427086110,2,1
1472735731,205427086110,2,1
1472734474,238360581840,2,1
1472735818,238360581840,2,1
1472744002,243202356442,2,1
1472743665,200137476889,2,1
1472730347,201563112882,2,1
1472730412,201563112882,2,1
1472713558,147413636365,2,1
1472713560,147413636365,2,1
1472766812,40342527975,2,1
1472766876,40342527975,2,1
1472767016,40342527975,2,1
1472767074,40342527975,2,1
1472767120,40342527975,2,1
1472767414,40342527975,2,1
1472711949,29245691626,0,0
1472712705,29245691626,0,0
1472717618,62819768493,0,0
1472718596,62819768493,0,0
1472723677,42899049646,2,1
1472740293,93429146019,2,1
1472727257,267729344045,1,1
1472713773,207362797450,0,0
1472746235,15769121068,2,1
1472746247,15769121068,2,1
1472702002,79308568710,2,1
1472726755,112384478838,0,0
1472713221,5645586837,2,1
1472745629,183409523506,2,1
1472731669,98282681618,2,1
1472731417,162912208643,2,1
1472731422,162912208643,2,1
1472734422,58607546311,2,1
1472734452,58607546311,2,1
1472734456,58607546311,2,1
1472734432,58607546311,2,1
1472734485,58607546311,2,1
1472734490,58607546311,2,1
1472734518,58607546311,2,1
1472734575,58607546311,2,1
1472734625,58607546311,2,1
1472734587,58607546311,2,1
1472734938,58607546311,2,1
1472715441,182400827545,2,1
1472717107,109948269691,2,1
1472717129,109948269691,2,1
1472735365,173562462836,2,1
1472727870,239061441951,0,0
1472720829,274501110250,5,2
1472720841,274501110250,5,2
1472735672,33767129152,2,1
1472733582,241756987388,2,1
1472733585,241756987388,2,1
1472731678,215374623161,2,1
1472731724,215374623161,2,1
1472731777,215374623161,2,1
1472731783,215374623161,2,1
1472731789,215374623161,2,1
1472731817,215374623161,2,1
1472731828,215374623161,2,1
1472731810,215374623161,2,1
1472731848,215374623161,2,1
1472731870,215374623161,2,1
1472731877,215374623161,2,1
1472731888,215374623161,2,1
1472732026,215374623161,2,1
1472732030,215374623161,2,1
1472732012,215374623161,2,1
1472732016,215374623161,2,1
1472717621,270416410389,2,1
1472721684,268312952228,2,1
1472721713,268312952228,2,1
1472710104,53348171781,2,1
1472710755,53348171781,2,1
1472710805,53348171781,2,1
1472710865,53348171781,2,1
1472731108,6232818401,2,1
1472722774,261413441264,2,1
1472727798,232816315935,2,1
1472727804,232816315935,2,1
1472734939,12168843662,2,1
1472734998,12168843662,2,1
1472735082,12168843662,2,1
1472735118,12168843662,2,1
1472735250,12168843662,2,1
1472735609,12168843662,2,1
1472736053,12168843662,2,1
1472736350,12168843662,2,1
1472694661,215016617361,2,1
1472694745,215016617361,2,1
1472713213,224129593635,2,1
1472713213,224129593635,2,1
1472744685,224129593635,2,1
1472751904,135221859796,2,1
1472706399,179833815959,0,0
1472718999,218967724024,2,1
1472688125,71164855262,2,1
1472688214,71164855262,2,1
1472716743,155221422075,2,1
1472726075,178333760245,2,1
1472727543,178333760245,2,1
1472745648,143551067718,2,1
1472717523,223413778446,2,1
1472746595,82198744359,2,1
1472722585,31925949589,2,1
1472716563,110330888642,2,1
1472716751,110330888642,2,1
1472716894,110330888642,2,1
1472743907,211842699509,2,1
1472716326,27383658508,2,1
1472716351,27383658508,2,1
1472693643,63962463687,2,1
1472693636,63962463687,2,1
1472693647,63962463687,2,1
1472693652,63962463687,2,1
1472693661,63962463687,2,1
1472693669,63962463687,2,1
1472693766,63962463687,2,1
1472731504,127129133194,2,1
1472744545,121229319074,2,1
1472740855,207626619960,2,1
1472709359,199593528630,2,1
1472749056,132770996626,2,1
1472711001,37381756512,2,1
1472738426,254929308322,2,1
1472716706,139019415512,2,1
1472716699,139019415512,2,1
1472735886,125063890782,2,1
1472764142,81725889190,5,2
1472764142,81725889190,5,2
1472757667,143082873217,1,1
1472742675,137035138693,2,1
1472701217,29126720055,2,1
1472720489,1832999398,2,1
1472722862,1832999398,2,1
1472722911,1832999398,2,1
1472722956,1832999398,2,1
1472722968,1832999398,2,1
1472722945,1832999398,2,1
1472722976,1832999398,2,1
1472722986,1832999398,2,1
1472722993,1832999398,2,1
1472741956,77557865083,2,1
1472741990,77557865083,2,1
1472727316,160756219729,3,1
1472727473,160756219729,3,1
1472727558,160756219729,3,1
1472758992,23489329193,2,1
1472721442,230453828776,2,1
1472721603,230453828776,2,1
1472721849,230453828776,2,1
1472721867,230453828776,2,1
1472721925,230453828776,2,1
1472722181,230453828776,2,1
1472722311,230453828776,2,1
1472722797,230453828776,2,1
1472722840,230453828776,2,1
1472748184,244284070309,2,1
1472748320,244284070309,2,1
1472719192,68076307553,2,1
1472742668,237130006972,2,1
1472749867,114945582836,1,1
1472732655,113069782160,2,1
1472729067,227727762482,5,2
1472733035,152751723326,2,1
1472733072,152751723326,2,1
1472733547,152751723326,2,1
1472734139,152751723326,2,1
1472734308,152751723326,2,1
1472734418,152751723326,2,1
1472734518,152751723326,2,1
1472734716,152751723326,2,1
1472737164,152751723326,2,1
1472737520,152751723326,2,1
1472728084,118247917509,2,1
1472728150,118247917509,2,1
1472749653,233290894187,2,1
1472715165,179859372799,2,1
1472725649,257277222893,2,1
1472725735,257277222893,2,1
1472732438,119538939705,3,1
1472710312,75674339915,2,1
1472710353,75674339915,2,1
1472734952,75674339915,2,1
1472737716,71987403614,3,1
1472728418,239171962859,2,1
1472742241,13105438812,2,1
1472757050,90645079060,0,0
1472757054,90645079060,0,0
1472728779,46925625796,2,1
1472728843,46925625796,2,1
1472720611,204667750069,2,1
1472741980,99387843648,2,1
1472744270,99387843648,2,1
1472710789,192049795119,2,1
1472710809,192049795119,2,1
1472710954,192049795119,2,1
1472710983,192049795119,2,1
1472760869,198497352913,2,1
1472734179,274295679085,2,1
1472739802,141558887282,1,1
1472739898,141558887282,1,1
1472739916,141558887282,1,1
1472745418,268411223485,5,3
1472716472,74400783854,2,1
1472716494,74400783854,2,1
1472716506,74400783854,2,1
1472716522,74400783854,2,1
1472716510,74400783854,2,1
1472690157,46653532017,2,1
1472690235,46653532017,2,1
1472690348,46653532017,2,1
1472717304,140519210254,5,2
1472717320,140519210254,5,2
1472762643,173053748233,1,1
1472762643,173053748233,1,1
1472702478,114727686651,2,1
1472702519,114727686651,2,1
1472702533,114727686651,2,1
1472702547,114727686651,2,1
1472702565,114727686651,2,1
1472702567,114727686651,2,1
1472702592,114727686651,2,1
1472714487,109191131685,2,1
1472714766,109191131685,2,1
1472701301,166642528494,1,1
1472694172,20307851494,2,1
1472717597,258073579976,2,1
1472718536,49964227204,2,1
1472733555,254500277906,2,1
1472767327,254500277906,2,1
1472720269,223602810988,2,1
1472720269,223602810988,2,1
1472720269,223602810988,2,1
1472720269,223602810988,2,1
1472751269,20877822998,2,1
1472751378,20877822998,2,1
1472705824,177938365911,2,1
1472727514,264028205960,2,1
1472729680,264028205960,2,1
1472729780,264028205960,2,1
1472738202,107356782909,2,1
1472725870,215448512592,2,1
1472719691,192685938238,2,1
1472740322,67402455860,2,1
1472752849,57064116881,2,1
1472747229,1169318246,2,1
1472745636,121229319074,2,1
1472723373,126337876261,2,1
1472723373,126337876261,2,1
1472726867,202974128386,2,1
1472739179,184754383514,2,1
1472738460,14264458987,5,2
1472738475,14264458987,5,2
1472738475,14264458987,5,2
1472738594,14264458987,5,2
1472716397,104562456402,5,2
1472714028,154963728945,2,1
1472714028,154963728945,2,1
1472746005,256316842978,2,1
1472746048,256316842978,2,1
1472746079,256316842978,2,1
1472739852,143184440923,2,1
1472739970,143184440923,2,1
1472740155,143184440923,2,1
1472741109,143184440923,2,1
1472741388,143184440923,2,1
1472745182,77533273967,2,1
1472729673,68243077823,5,2
1472697480,68826928096,2,1
1472740978,85419115345,2,1
1472692486,35240944705,5,2
1472692716,35240944705,5,2
1472749535,149436224751,2,1
1472720138,58369813973,2,1
1472756459,8613644429,0,0
1472728801,57847161398,2,1
1472736116,217310194815,2,1
1472690589,147495699201,2,1
1472690589,147495699201,2,1
1472720743,204667750069,2,1
1472724012,201563112882,2,1
1472751654,486197845,2,1
1472752580,486197845,2,1
1472752583,486197845,2,1
1472738232,163961596182,2,1
1472711477,19738113986,2,1
1472736417,62706064669,2,1
1472719721,57696963923,2,1
1472719813,57696963923,2,1
1472720826,57696963923,2,1
1472720832,57696963923,2,1
1472721112,57696963923,2,1
1472721160,219042564695,2,1
1472725731,121247109674,2,1
1472735951,21153296882,2,1
1472735951,21153296882,2,1
1472718906,173103215562,2,1
1472723592,248467163525,1,1
1472743073,264599022779,5,3
1472750821,213855549348,2,1
1472714161,901972616,2,1
1472731679,146498607018,2,1
1472736859,125063890782,2,1
1472758796,255903763342,2,1
1472743133,172257830419,2,1
1472743133,172257830419,2,1
1472743133,172257830419,2,1
1472743133,172257830419,2,1
1472743319,172257830419,2,1
1472751055,172257830419,2,1
1472746708,242488790621,5,3
1472736792,223438462112,2,1
1472736795,223438462112,2,1
1472756320,53332958412,5,2
1472740076,190997928437,2,1
1472728273,19330808138,5,3
1472728227,19330808138,5,3
1472728229,19330808138,5,3
1472728334,19330808138,5,3
1472728402,19330808138,5,3
1472749002,223534040745,2,1
1472732858,186810935307,2,1
1472706007,107664514463,5,2
1472727190,175766798548,2,1
1472772159,199930019507,1,1
1472739148,41224217495,2,1
1472739188,41224217495,2,1
1472721476,224486956190,2,1
1472719935,256798186567,2,1
1472743369,225675029074,5,3
1472738040,143834024458,1,1
1472738037,143834024458,1,1
1472722712,127432887231,2,1
1472719864,86453006902,2,1
1472753113,176757099820,2,1
1472720449,148321208671,2,1
1472731508,188510652851,2,1
1472762431,220414040751,5,3
1472743764,272768025973,2,1
1472743770,272768025973,2,1
1472743835,272768025973,2,1
1472741904,91564390655,2,1
1472742069,91564390655,2,1
1472736868,244669792876,2,1
1472736462,217788775142,2,1
1472733314,241464179142,2,1
1472725791,232816315935,2,1
1472760851,111572054029,5,2
1472735816,51635767733,2,1
1472743625,220332640993,2,1
1472738768,47512287368,0,0
1472714791,110330888642,2,1
1472723916,257151553716,5,2
1472738051,100762990630,2,1
1472743417,63143840130,2,1
1472749629,79401000134,2,1
1472749818,79401000134,2,1
1472749823,79401000134,2,1
1472749867,79401000134,2,1
1472750010,79401000134,2,1
1472726825,29945291024,2,1
1472726896,29945291024,2,1
1472739468,143672244921,2,1
1472739645,143672244921,2,1
1472739288,210879469465,2,1
1472739646,210879469465,2,1
1472744818,181839028733,2,1
1472754362,189078076236,5,2
1472715117,87779511409,2,1
1472734059,16986065171,2,1
1472734077,16986065171,2,1
1472746359,3928980926,2,1
1472767405,56704961253,2,1
1472698509,170190789773,1,1
1472716455,107902470405,2,1
1472716458,107902470405,2,1
1472726363,162010908565,2,1
1472719424,19314604272,2,1
1472719453,19314604272,2,1
1472719726,19314604272,2,1
1472719777,19314604272,2,1
1472719809,19314604272,2,1
1472720097,19314604272,2,1
1472752605,182428449074,2,1
1472748942,75017106037,2,1
1472701932,216831637245,2,1
1472702344,216831637245,2,1
1472744169,48786506290,2,1
1472744745,211129447011,2,1
1472733402,234288762322,5,2
1472733402,234288762322,5,2
1472733402,234288762322,5,2
1472733402,234288762322,5,2
1472733402,234288762322,5,2
1472715878,42669482345,2,1
1472732272,49964227204,2,1
1472724334,177687911322,2,1
1472725377,177687911322,2,1
1472725439,177687911322,2,1
1472704252,206792454174,5,2
1472700421,25379011231,2,1
1472765453,245685632258,0,0
1472767474,179842344807,2,1
1472768146,179842344807,2,1
1472704993,203525142743,2,1
1472703107,129941233827,2,1
1472718949,67025087481,2,1
1472714476,204776501896,2,1
1472746389,42615403788,2,1
1472739869,6953551530,2,1
1472739946,6953551530,2,1
1472740797,206674732083,5,2
1472734556,138927996876,2,1
1472734720,138927996876,2,1
1472759991,217592953347,2,1
1472737913,107742880066,2,1
1472750071,107742880066,2,1
1472741564,273728623875,5,2
1472741574,273728623875,5,2
1472742673,273728623875,5,2
1472720160,20767719210,2,1
1472720398,20767719210,2,1
1472720636,20767719210,2,1
1472720661,20767719210,2,1
1472720755,20767719210,2,1
1472720784,20767719210,2,1
1472720847,20767719210,2,1
1472720871,20767719210,2,1
1472721242,20767719210,2,1
1472721246,20767719210,2,1
1472721290,20767719210,2,1
1472722638,20767719210,2,1
1472722642,20767719210,2,1
1472722646,20767719210,2,1
1472722714,20767719210,2,1
1472722739,20767719210,2,1
1472723050,20767719210,2,1
1472723346,20767719210,2,1
1472723331,20767719210,2,1
1472723476,20767719210,2,1
1472723813,20767719210,2,1
1472692089,76349618610,5,2
1472727793,253968410655,2,1
1472722724,100508124942,2,1
1472736009,118060244866,2,1
1472767186,241697273899,5,2
1472771284,241697273899,5,2
1472771300,241697273899,5,2
1472729810,201930808572,2,1
1472722243,182678868836,2,1
1472743575,75802621968,2,1
1472735232,251605040631,2,1
1472756191,91591128494,1,1
1472756194,91591128494,1,1
1472694831,183755665423,5,2
1472725701,115446145489,2,1
1472725726,115446145489,2,1
1472740099,129452134410,2,1
1472738786,183687947875,2,1
1472738803,183687947875,2,1
1472739061,183687947875,2,1
1472742612,146588631687,2,1
1472728214,4542957559,2,1
1472708730,109334352247,5,2
1472736580,157652511065,5,2
1472704676,64224847187,0,2
1472723853,237582039679,0,2
1472705086,93957682211,0,2
1472699454,66700604073,0,2
1472697956,215756586039,0,2
1472704055,138185553335,0,3
1472688954,119166851160,0,3
1472707052,74624146624,0,3
1472696855,102381106201,0,3
1472692263,241788716636,0,2
1472692230,227380787556,0,2
1472716451,121180218481,0,3
1472704452,223672103427,0,3
1472740149,223672103427,0,3
1472693248,37748235164,0,2
1472688727,28587379507,0,3
1472690141,28587379507,0,3
1472715775,48318994424,0,2
1472691179,167230695579,0,3
1472701665,245760813851,0,3
1472703535,75887256853,0,2
1472706972,206146648478,0,3
1472757590,125607340329,0,3
1472731377,211685125592,0,3
1472696988,72483684273,0,2
1472744856,109735411833,0,3
1472711860,147251768708,0,3
1472705131,253088967039,0,3
1472688161,25845074382,0,3
1472754878,144939384391,0,3
1472727890,222120820471,0,3
1472697313,205338081275,0,3
1472707901,131169004904,0,3
1472715959,10801065573,0,3
1472694072,270728978582,0,3
1472725605,49977937665,0,3
1472737264,266184622023,0,2
1472731440,58371369291,0,2
1472763629,58371369291,0,2
1472763686,58371369291,0,2
1472702948,189319515502,0,2
1472693073,270258533348,0,2
1472732520,268588195628,0,2
1472704333,152834493012,0,3
1472696624,82829683377,0,2
1472696631,82829683377,0,2
1472696574,114471644245,0,3
1472693538,247337079821,0,3
1472743983,25653924227,0,3
1472689911,203550835193,0,3
1472688729,130015944891,0,3
1472697283,16611429868,0,3
1472706224,140259903782,0,3
1472689838,208343812826,0,2
1472696438,155895846417,0,3
1472702515,68136895280,0,2
1472750608,148173693552,0,2
1472694639,257238517148,0,3
1472693314,260821843878,0,3
1472720327,233224680548,0,2
1472728065,165210639334,0,2
1472740405,228581700925,0,1
1472692083,108989582572,0,2
1472710068,115631295731,0,3
1472715826,258463673212,0,2
1472716771,269749986827,0,3
1472742943,202896264934,0,3
1472724484,109908792757,0,3
1472692054,155261409196,0,3
1472755804,240980095771,0,3
1472760171,240980095771,0,3
1472742031,208576900637,0,3
1472737151,30585132768,0,3
1472697411,20448182104,0,2
1472697987,110393749003,0,3
1472724176,186996516667,0,2
1472698512,194497062491,0,3
1472745719,54534811205,0,2
1472709423,42347487011,0,2
1472774337,182565627221,0,2
1472774347,182565627221,0,2
1472728743,90207215396,0,2
1472698561,237420502299,0,2
1472767972,93116763784,0,2
1472694514,66516554788,0,3
1472701762,62621797136,0,2
1472741950,108372865113,0,3
1472692826,154265815561,0,2
1472697234,21107541665,0,3
1472690047,268840085397,0,2
1472699937,8862381905,0,3
1472697642,221273413943,0,2
1472689741,74819403620,0,2
1472768148,274393428573,0,3
1472697249,185401201724,0,2
1472696901,256284432302,0,3
1472738116,193594876323,0,3
1472730426,165982688756,0,3
1472760571,257133793698,0,3
1472688002,107076356159,0,2
1472730293,263125013731,0,3
1472707817,76100767434,0,2
1472690548,114397092797,0,3
1472744514,215556910395,0,3
1472747327,253704578701,0,3
1472737813,264948139430,0,3
1472730348,131393726461,0,2
1472771100,131393726461,0,2
1472694297,264363733090,0,2
1472688678,37596808080,0,2
1472774307,37596808080,0,2
1472703700,207315251148,0,2
1472693664,167055787814,0,2
1472735970,136714262659,0,2
1472704120,274574907727,0,3
1472690620,191741061992,0,3
1472746042,249927288536,0,3
1472722890,132079766091,0,3
1472696881,204220374865,0,2
1472741235,239646046811,0,3
1472732091,74930976657,0,3
1472689801,139162217937,0,2
1472702562,28414770119,0,2
1472695572,269305932735,0,3
1472696368,189611723617,0,3
1472697278,68666158390,0,3
1472700523,168198603665,0,3
1472733368,268851318444,0,3
1472724968,271948910648,0,3
1472703958,185726883352,0,2
1472696061,140810810908,0,2
1472699654,182960283345,0,2
1472723411,45184544213,0,3
1472723495,45184544213,0,3
1472724243,45184544213,0,3
1472746138,6422265453,0,2
1472731976,67033544107,0,3
1472698335,132172479896,0,3
1472694255,199783281145,0,2
1472694896,51197192471,0,3
1472741896,111337364367,0,2
1472706303,148412956557,0,3
1472700253,245210699983,0,3
1472728505,154947176134,0,3
1472742033,160107818426,0,2
1472698417,23903374745,0,2
1472690798,599836845,0,2
1472690738,97296605118,0,2
1472695605,83637765529,0,2
1472693178,150197509153,0,3
1472699749,265206237372,0,3
1472701272,117063283136,0,2
1472701281,117063283136,0,2
1472700070,105271563620,0,2
1472708386,100460356497,0,3
1472729434,31620246923,0,2
1472703556,226957875463,0,2
1472755202,143881782855,0,2
1472727470,13401187027,0,2
1472739944,262590015821,0,2
1472764006,148978715805,0,3
1472697271,22077417379,0,2
1472697196,228651573371,0,2
1472710075,157624869584,0,2
1472737162,90995717655,0,3
1472724415,93153010849,0,3
1472725758,267958424391,0,2
1472746050,254906916922,0,3
1472754600,219912966101,0,3
1472715929,123593241536,0,3
1472698831,9369683619,0,2
1472699792,49929510484,0,2
1472700239,155286907216,0,3
1472688225,75154583946,0,3
1472701553,147722261747,0,2
1472720120,75918625591,0,3
1472697452,237561141580,0,2
1472740936,54823963397,0,2
1472711938,149219944624,0,2
1472693458,96042422860,0,3
1472727194,205020983337,0,2
1472760933,102955141602,0,2
1472730326,108177964631,0,3
1472733081,256758704485,0,2
1472727463,33350624585,0,2
1472732209,224841709634,0,3
1472692650,60311769984,0,2
1472697290,260892664450,0,3
1472704504,123433279164,0,3
1472698051,143029351261,0,2
1472757637,120844316979,0,3
1472705767,272566380403,0,3
1472697773,189599891418,0,2
1472688237,198469961749,0,2
1472700289,3978108530,0,3
1472700433,195450139857,0,3
1472697826,82246876066,0,2
1472726888,199753337895,0,3
1472699552,64149177792,0,2
1472731535,259819326577,0,3
1472698467,235316269510,0,2
1472731690,265446968782,0,3
1472773982,235060826357,0,2
1472704951,70895399948,0,3
1472725629,56550568757,0,2
1472721225,210770130909,0,3
1472730331,219834085663,0,3
1472704279,31029131685,0,3
1472689360,220834936462,0,2
1472720577,181431701760,0,3
1472701188,180638433176,0,3
1472714644,34632921178,0,3
1472725293,269111732558,0,3
1472689746,170917777778,0,2
1472699414,250978437918,0,2
1472693460,100233799561,0,3
1472741878,67690458231,0,3
1472690161,230370334691,0,2
1472718762,207595270760,0,3
1472708718,66368848579,0,3
1472690142,271682842669,0,2
1472739460,264738984451,0,2
1472701775,43456325188,0,3
1472688060,60679028790,0,2
1472703678,64823254602,0,3
1472771588,271627605377,0,2
1472692887,111268335966,0,3
1472693076,111268335966,0,3
1472723046,101819969868,0,2
1472750591,39877099895,0,3
1472742354,121695632678,0,3
1472735166,201954021476,0,2
1472691408,182903563838,0,2
1472692478,240533615611,0,2
1472730525,21257561696,0,3
1472737758,211015830972,0,3
1472695228,223266968621,0,3
1472691824,208256619588,0,3
1472768492,148087694050,0,2
1472697238,109053110004,0,2
1472708176,174306266004,0,2
1472692577,211057648611,0,2
1472707892,214681739567,0,3
1472697651,255225885715,0,2
1472750959,268969587424,0,3
1472690579,169972222292,0,3
1472688358,92220356306,0,3
1472745913,218721473460,0,3
1472723585,270980000567,0,2
1472738101,231599959021,0,3
1472698568,59184437311,0,2
1472691001,110754813260,0,2
1472690968,268583787850,0,3
1472703256,31935571026,0,3
1472722525,52047710676,0,3
1472752450,204304740123,0,2
1472693009,235458180869,0,3
1472697013,163908115272,0,2
1472694956,248485233039,0,2
1472691646,28698122130,0,2
1472735548,65104243537,0,2
1472726246,226129694222,0,3
1472740549,267687207823,0,3
1472688366,155290868267,0,2
1472691703,252984144559,0,3
1472699120,88310085573,0,3
1472703055,202038399635,0,3
1472703400,130181353228,0,3
1472703407,130181353228,0,3
1472720214,130181353228,0,3
1472734894,248748698452,0,3
1472730587,127368186384,0,2
1472713539,49540188661,0,3
